,origin_n,area_code,dest_index,dest_name,route,distance
10,11240092485,7016121,2027236069,Te Taiwhenua O Heretaunga,"[11240092485, 3506537281, 3506537288, 3506537250, 3506537249, 3506537284, 1041877658, 1041877804, 1041877837, 1041877828, 2027236045, 2027236039, 2027235969, 2027235917, 2027236110, 2027235968, 2027236108, 2027236069]",6746.245999999999
3,358538844,7015849,1041877611,"Totara Health, Flaxmere","[358538844, 358538849, 11265574602, 1252226431, 358538871, 10995319356, 1252091310, 1252091343, 3013810647, 3013810649, 1041877992, 1041877781, 1041877643, 1041877797, 1215828789, 1041877624, 1044011712, 1041877759, 1041878042, 1041877581, 1041877728, 1041877822, 1041877611]",18721.817999999996
6,1214532120,7016127,604991296,The Doctors Hastings,"[1214532120, 1214351286, 1214351307, 1214351294, 1214531747, 1214531595, 1214531725, 1214531622, 1214531656, 1214531882, 1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",3763.7750000000005
9,11267979773,7016256,11254276731,The Havelock North Health Centre,"[11267979773, 1213054750, 1213055057, 1213054793, 1212999911, 1212999857, 1212999909, 1212999582, 1212999432, 1212999702, 1212999925, 3012072144, 11254276731]",2014.9269999999997
9,1213055220,7016255,11254276731,The Havelock North Health Centre,"[1213055220, 5369219630, 5369219419, 5369219621, 1213054475, 1212999874, 1213000037, 1213000005, 1213054071, 1212999723, 1213054891, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",1938.6889999999999
9,1213054318,7016254,11254276731,The Havelock North Health Centre,"[1213054318, 1213055133, 1213054750, 1213055057, 1213054793, 1212999911, 1212999857, 1212999909, 1212999582, 1212999432, 1212999702, 1212999925, 3012072144, 11254276731]",1821.8489999999997
9,1213054173,7016253,11254276731,The Havelock North Health Centre,"[1213054173, 1213055245, 606283133, 606283103, 1212999969, 1212999582, 1212999432, 1212999702, 1212999925, 3012072144, 11254276731]",1817.8919999999996
4,1212999872,7016285,1213028936,Te Mata Peak Practice,"[1212999872, 1212999494, 3010128941, 606283128, 1213028949, 606283116, 606283189, 1212999871, 1212999875, 1212999730, 1212999532, 606172253, 7629248637, 606283181, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",1972.7270000000003
9,1213054475,7016224,11254276731,The Havelock North Health Centre,"[1213054475, 1212999874, 1213000037, 1213000005, 1213054071, 1212999723, 1213054891, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",1532.4049999999997
9,1212999628,7016252,11254276731,The Havelock North Health Centre,"[1212999628, 1212999813, 1213000045, 3855333339, 1212999614, 606283204, 3012072010, 3012072002, 606172272, 11254276730, 11254276732, 11254276731]",1639.061
9,1212999447,7016287,11254276731,The Havelock North Health Centre,"[1212999447, 1212999813, 1213000045, 3855333339, 1212999614, 606283204, 3012072010, 3012072002, 606172272, 11254276730, 11254276732, 11254276731]",1649.003
4,1212999611,7016284,1213028936,Te Mata Peak Practice,"[1212999611, 1212999494, 3010128941, 606283128, 1213028949, 606283116, 606283189, 1212999871, 1212999875, 1212999730, 1212999532, 606172253, 7629248637, 606283181, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",1978.6890000000003
9,1213054807,7016223,11254276731,The Havelock North Health Centre,"[1213054807, 1213054570, 1213054412, 1213054891, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",1030.544
9,1213055184,7016222,11254276731,The Havelock North Health Centre,"[1213055184, 1213054412, 1213054891, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",888.547
9,1212999456,7016250,11254276731,The Havelock North Health Centre,"[1212999456, 1212999822, 1213054586, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",1062.317
4,1213028949,7016283,1213028936,Te Mata Peak Practice,"[1213028949, 606283116, 606283189, 1212999871, 1212999875, 1212999730, 1212999532, 606172253, 7629248637, 606283181, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",1496.3440000000005
9,1212999857,7016249,11254276731,The Havelock North Health Centre,"[1212999857, 1212999909, 1212999582, 1212999432, 1212999702, 1212999925, 3012072144, 11254276731]",801.356
9,1213054332,7016221,11254276731,The Havelock North Health Centre,"[1213054332, 1213054540, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",514.761
4,1212999350,7016282,1213028936,Te Mata Peak Practice,"[1212999350, 1212999699, 1212999375, 3855333008, 606172254, 606172258, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",1460.6080000000002
9,1212999950,7016248,11254276731,The Havelock North Health Centre,"[1212999950, 606283113, 1213000045, 3855333339, 1212999614, 606283204, 3012072010, 3012072002, 606172272, 11254276730, 11254276732, 11254276731]",1460.995
9,1212999857,7016247,11254276731,The Havelock North Health Centre,"[1212999857, 1212999909, 1212999582, 1212999432, 1212999702, 1212999925, 3012072144, 11254276731]",801.356
9,1213054332,7016220,11254276731,The Havelock North Health Centre,"[1213054332, 1213054540, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",514.761
4,1212999871,7016246,1213028936,Te Mata Peak Practice,"[1212999871, 1212999875, 1212999730, 1212999532, 606172253, 7629248637, 606283181, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",1217.4750000000004
4,1213029685,7016281,1213028936,Te Mata Peak Practice,"[1213029685, 1213028768, 1213030228, 1213029761, 1213028869, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",2458.857000000001
9,3012072248,7016219,11254276731,The Havelock North Health Centre,"[3012072248, 1213054540, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",446.867
4,1212999871,7016280,1213028936,Te Mata Peak Practice,"[1212999871, 1212999875, 1212999730, 1212999532, 606172253, 7629248637, 606283181, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",1217.4750000000004
9,1212999496,7016245,11254276731,The Havelock North Health Centre,"[1212999496, 1212999909, 1212999582, 1212999432, 1212999702, 1212999925, 3012072144, 11254276731]",714.713
9,1212999848,7016244,11254276731,The Havelock North Health Centre,"[1212999848, 1212999402, 1212999662, 3012071996, 3012072010, 3012072002, 606172272, 11254276730, 11254276732, 11254276731]",942.4420000000001
4,1213029581,7016297,1213028936,Te Mata Peak Practice,"[1213029581, 1213029741, 1213029078, 1213029960, 1213030228, 1213029761, 1213028869, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",2515.5010000000007
9,1213055069,7016218,11254276731,The Havelock North Health Centre,"[1213055069, 1213054588, 1213029122, 1213029695, 1212999925, 3012072144, 11254276731]",479.419
9,1213054869,7016217,11254276731,The Havelock North Health Centre,"[1213054869, 1213055069, 1213054588, 1213029122, 1213029695, 1212999925, 3012072144, 11254276731]",791.254
4,1213030111,7016279,1213028936,Te Mata Peak Practice,"[1213030111, 1213029817, 1213029023, 1213029536, 1263268827, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",1865.1290000000004
9,1213055069,7016216,11254276731,The Havelock North Health Centre,"[1213055069, 1213054588, 1213029122, 1213029695, 1212999925, 3012072144, 11254276731]",479.419
6,1214531598,7016148,604991296,The Doctors Hastings,"[1214531598, 1214531608, 1214532097, 1214531684, 1214531747, 1214531595, 1214531725, 1214531622, 1214531656, 1214531882, 1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",3174.044000000001
6,1214531608,7016133,604991296,The Doctors Hastings,"[1214531608, 1214532097, 1214531684, 1214531747, 1214531595, 1214531725, 1214531622, 1214531656, 1214531882, 1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2803.735
6,1214531788,7016176,604991296,The Doctors Hastings,"[1214531788, 1214531798, 1214532097, 1214531684, 1214531747, 1214531595, 1214531725, 1214531622, 1214531656, 1214531882, 1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2215.8770000000004
6,1214613601,7016175,604991296,The Doctors Hastings,"[1214613601, 1214613431, 1214531491, 3949875181, 1214532056, 1214531561, 1214531941, 1214532128, 1214532151, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2273.684
6,1214531849,7016174,604991296,The Doctors Hastings,"[1214531849, 1214531595, 1214531725, 1214531622, 1214531656, 1214531882, 1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",1857.3590000000002
6,1214532118,7016173,604991296,The Doctors Hastings,"[1214532118, 1214532056, 1214531561, 1214531941, 1214532128, 1214532151, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",1734.811
6,1214531891,7016201,604991296,The Doctors Hastings,"[1214531891, 1214531885, 1214531397, 1037984346, 1214532027, 1214531854, 1214351319, 2811346455, 2811346409, 1214531523, 1214531367, 1214531714, 1010044879, 1010044913, 606172244, 4064213991, 2997490343, 2997490336, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2107.384
6,1214531684,7016172,604991296,The Doctors Hastings,"[1214531684, 1214531747, 1214531595, 1214531725, 1214531622, 1214531656, 1214531882, 1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",1995.1470000000002
6,1214531397,7016200,604991296,The Doctors Hastings,"[1214531397, 1037984346, 1214532027, 1214531854, 1214351319, 2811346455, 2811346409, 1214531523, 1214531367, 1214531714, 1010044879, 1010044913, 606172244, 4064213991, 2997490343, 2997490336, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",1782.3250000000003
5,1214613119,7016198,3949444326,The Hastings Health Centre,"[1214613119, 1214532108, 1214613407, 1214612861, 1214613201, 1214351279, 1214351301, 1214531687, 1214531654, 1214532149, 1214351291, 1214351278, 382802197, 1214532052, 332592932, 7826021756, 3949699494, 6202781622, 6202781639, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",2091.43
3,1252091311,7015888,1041877611,"Totara Health, Flaxmere","[1252091311, 1252091301, 3013810649, 1041877992, 1041877781, 1041877643, 1041877797, 1215828789, 1041877624, 1044011712, 1041877759, 1041878042, 1041877581, 1041877728, 1041877822, 1041877611]",7555.6579999999985
7,1214644565,7016124,986327377,Medical + Injury Health Centre,"[1214644565, 1214644157, 1214644504, 2997490456, 1214644732, 1214644088, 1214644377, 1214644331, 1214644460, 1214644423, 1214644286, 1214644917, 986327475, 986327506, 607764381, 607764383, 986327400, 986327377]",3779.07
6,1214644781,7016146,604991296,The Doctors Hastings,"[1214644781, 1214644218, 1214532134, 1214531636, 1214644965, 1214644668, 332592934, 3703787747, 3946695998, 1214613236, 604991296]",1698.0509999999997
3,10921535405,7015863,1041877611,"Totara Health, Flaxmere","[10921535405, 10921501902, 10921501898, 1252091310, 1252091343, 3013810647, 3013810649, 1041877992, 1041877781, 1041877643, 1041877797, 1215828789, 1041877624, 1044011712, 1041877759, 1041878042, 1041877581, 1041877728, 1041877822, 1041877611]",8432.012999999999
3,1252091300,7015865,1041877611,"Totara Health, Flaxmere","[1252091300, 1252091301, 3013810649, 1041877992, 1041877781, 1041877643, 1041877797, 1215828789, 1041877624, 1044011712, 1041877759, 1041878042, 1041877581, 1041877728, 1041877822, 1041877611]",7746.489999999999
6,1214644790,7016142,604991296,The Doctors Hastings,"[1214644790, 1214644258, 1214644965, 1214644668, 332592934, 3703787747, 3946695998, 1214613236, 604991296]",1575.8969999999997
7,2997490488,7016131,986327377,Medical + Injury Health Centre,"[2997490488, 2997490456, 1214644732, 1214644088, 1214644377, 1214644331, 1214644460, 1214644423, 1214644286, 1214644917, 986327475, 986327506, 607764381, 607764383, 986327400, 986327377]",2454.013
6,1214644258,7016141,604991296,The Doctors Hastings,"[1214644258, 1214644965, 1214644668, 332592934, 3703787747, 3946695998, 1214613236, 604991296]",1477.9499999999998
7,2997490460,7016123,986327377,Medical + Injury Health Centre,"[2997490460, 1214644157, 1214644504, 2997490456, 1214644732, 1214644088, 1214644377, 1214644331, 1214644460, 1214644423, 1214644286, 1214644917, 986327475, 986327506, 607764381, 607764383, 986327400, 986327377]",3372.855
7,1214644865,7016130,986327377,Medical + Injury Health Centre,"[1214644865, 1214644088, 1214644377, 1214644331, 1214644460, 1214644423, 1214644286, 1214644917, 986327475, 986327506, 607764381, 607764383, 986327400, 986327377]",1970.6100000000001
6,1214531725,7016171,604991296,The Doctors Hastings,"[1214531725, 1214531622, 1214531656, 1214531882, 1214531712, 359327593, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",1397.6490000000001
6,1214613412,7016170,604991296,The Doctors Hastings,"[1214613412, 1214613077, 1214532027, 1214531854, 1214351319, 2811346455, 2811346409, 1214531523, 1214531367, 1214531714, 1010044879, 1010044913, 606172244, 4064213991, 2997490343, 2997490336, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",2075.351
6,1214531917,7016169,604991296,The Doctors Hastings,"[1214531917, 1214532099, 1214531814, 1214531561, 1214531941, 1214532128, 1214532151, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",1369.841
6,1214644511,7016147,604991296,The Doctors Hastings,"[1214644511, 1214644218, 1214532134, 1214531636, 1214644965, 1214644668, 332592934, 3703787747, 3946695998, 1214613236, 604991296]",1513.561
6,1214532099,7016168,604991296,The Doctors Hastings,"[1214532099, 1214531814, 1214531561, 1214531941, 1214532128, 1214532151, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",1320.2979999999998
5,2997538184,7016197,3949444326,The Hastings Health Centre,"[2997538184, 1214613305, 1214612854, 1214613180, 1214613068, 1214613001, 1214612861, 1214613201, 1214351279, 1214351301, 1214531687, 1214531654, 1214532149, 1214351291, 1214351278, 382802197, 1214532052, 332592932, 7826021756, 3949699494, 6202781622, 6202781639, 6202781620, 6202780479, 6202781613, 6202781612, 3949444332, 1214572706, 3949444326]",2615.6780000000003
6,1214531449,7016199,604991296,The Doctors Hastings,"[1214531449, 1214531310, 1214531523, 1214531367, 1214531714, 1010044879, 1010044913, 606172244, 4064213991, 2997490343, 2997490336, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",1499.889
6,2997490515,7016163,604991296,The Doctors Hastings,"[2997490515, 2997490513, 2997490511, 1214351306, 1214613156, 1214573374, 1214612986, 1214531874, 11242575959, 986328003, 1215460463, 986328092, 7624934795, 11242441317, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",1556.559
6,1214531941,7016167,604991296,The Doctors Hastings,"[1214531941, 1214532128, 1214532151, 1214531771, 1010044565, 1010044504, 4064213990, 2997490335, 2997490227, 4064206474, 1214572742, 4064220610, 359327097, 604991296]",1165.7589999999998
6,1214644715,7016145,604991296,The Doctors Hastings,"[1214644715, 1214644511, 1214644218, 1214532134, 1214531636, 1214644965, 1214644668, 332592934, 3703787747, 3946695998, 1214613236, 604991296]",1614.6419999999998
4,1251981103,7016300,1213028936,Te Mata Peak Practice,"[1251981103, 1251956502, 1251981011, 8650440300, 1251981094, 1251956452, 1251956472, 3225884365, 1251981099, 1251958018, 3577966686, 1251958025, 1251957992, 1252012092, 1252019986, 11411772092, 11411772083, 4359635506, 4359635507, 606284375, 375887244, 606284367, 606284315, 1263342386, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",33913.016
4,9873463892,7022500,1213028936,Te Mata Peak Practice,"[9873463892, 2634688111, 6207159510, 2634687952, 1524401829, 2634688117, 2634687925, 2634687932, 1251956502, 1251981011, 8650440300, 1251981094, 1251956452, 1251956472, 3225884365, 1251981099, 1251958018, 3577966686, 1251958025, 1251957992, 1252012092, 1252019986, 11411772092, 11411772083, 4359635506, 4359635507, 606284375, 375887244, 606284367, 606284315, 1263342386, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",28250.14
4,2634687917,7016304,1213028936,Te Mata Peak Practice,"[2634687917, 1524401829, 2634688117, 2634687925, 2634687932, 1251956502, 1251981011, 8650440300, 1251981094, 1251956452, 1251956472, 3225884365, 1251981099, 1251958018, 3577966686, 1251958025, 1251957992, 1252012092, 1252019986, 11411772092, 11411772083, 4359635506, 4359635507, 606284375, 375887244, 606284367, 606284315, 1263342386, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",26698.982999999993
4,11364163610,7016301,1213028936,Te Mata Peak Practice,"[11364163610, 11364163635, 7300802151, 10923924366, 1252012092, 1252019986, 11411772092, 11411772083, 4359635506, 4359635507, 606284375, 375887244, 606284367, 606284315, 1263342386, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",19423.182999999997
4,1251957998,7016303,1213028936,Te Mata Peak Practice,"[1251957998, 1251958018, 3577966686, 1251958025, 1251957992, 1252012092, 1252019986, 11411772092, 11411772083, 4359635506, 4359635507, 606284375, 375887244, 606284367, 606284315, 1263342386, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",20792.285999999993
4,4359609686,7016305,1213028936,Te Mata Peak Practice,"[4359609686, 2615977399, 375887244, 606284367, 606284315, 1263342386, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",17393.284999999996
4,1252057416,7016299,1213028936,Te Mata Peak Practice,"[1252057416, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",3681.5340000000006
4,2615977429,7016302,1213028936,Te Mata Peak Practice,"[2615977429, 606284308, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",4838.134999999999
4,1263229916,7016080,1213028936,Te Mata Peak Practice,"[1263229916, 3766746998, 606300973, 1213054649, 1213054771, 1213029780, 3859910726, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",3364.5120000000006
11,1533815927,7016089,1252052920,Clive Medical Centre,"[1533815927, 1533815925, 1252032045, 1252032437, 1252031995, 1252031983, 1252032059, 3522864364, 331614895, 7679363285, 331614894, 7679349359, 1906474747, 3509330943, 3974760075, 3509330941, 1252052836, 1252052947, 1252052821, 1252052811, 1252052865, 1252052920]",9892.462000000001
4,10923962048,7016259,1213028936,Te Mata Peak Practice,"[10923962048, 10923924366, 1252012092, 1252019986, 11411772092, 11411772083, 4359635506, 4359635507, 606284375, 375887244, 606284367, 606284315, 1263342386, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",20116.379999999997
4,10923962048,7016208,1213028936,Te Mata Peak Practice,"[10923962048, 10923924366, 1252012092, 1252019986, 11411772092, 11411772083, 4359635506, 4359635507, 606284375, 375887244, 606284367, 606284315, 1263342386, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",20116.379999999997
4,3984931010,7016258,1213028936,Te Mata Peak Practice,"[3984931010, 3984931070, 606284367, 606284315, 1263342386, 1263342376, 1252057417, 3853795927, 3853795926, 1213028865, 3859910736, 3859910732, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",12456.654999999997
9,1213054513,7016251,11254276731,The Havelock North Health Centre,"[1213054513, 1213054716, 1213055197, 1213055007, 1213055004, 1213055037, 5369219419, 5369219621, 1213054475, 1212999874, 1213000037, 1213000005, 1213054071, 1212999723, 1213054891, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",3876.684
4,6150867665,7016286,1213028936,Te Mata Peak Practice,"[6150867665, 7213713803, 375891157, 1213029023, 1213029536, 1263268827, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",4675.27
9,7565668433,7016257,11254276731,The Havelock North Health Centre,"[7565668433, 1213054898, 1213054561, 1213055245, 606283133, 606283103, 1212999969, 1212999582, 1212999432, 1212999702, 1212999925, 3012072144, 11254276731]",2631.856
4,1213029858,7016298,1213028936,Te Mata Peak Practice,"[1213029858, 3010128960, 1213029354, 1213029121, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",4580.545000000001
4,1212999867,7016288,1213028936,Te Mata Peak Practice,"[1212999867, 1212999570, 1212999671, 606283128, 1213028949, 606283116, 606283189, 1212999871, 1212999875, 1212999730, 1212999532, 606172253, 7629248637, 606283181, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",2606.0140000000006
9,1213055220,7016227,11254276731,The Havelock North Health Centre,"[1213055220, 5369219630, 5369219419, 5369219621, 1213054475, 1212999874, 1213000037, 1213000005, 1213054071, 1212999723, 1213054891, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",1938.6889999999999
9,10139024625,7016226,11254276731,The Havelock North Health Centre,"[10139024625, 1213054995, 1212999874, 1213000037, 1213000005, 1213054071, 1212999723, 1213054891, 1212999970, 1213054906, 2209291615, 1213029695, 1212999925, 3012072144, 11254276731]",1554.6509999999996
4,7608302951,7016295,1213028936,Te Mata Peak Practice,"[7608302951, 1213030146, 1213029834, 1213028956, 2835271056, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",2468.9160000000006
4,1213029685,7016278,1213028936,Te Mata Peak Practice,"[1213029685, 1213028768, 1213030228, 1213029761, 1213028869, 2835271048, 2835271038, 1213030225, 1213030242, 3855882579, 3855882583, 3855882573, 3853795892, 606142216, 1213030038, 1213030148, 1212999392, 1212999554, 1263268835, 1212999905, 1212999455, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",2458.857000000001
4,1212999383,7016277,1213028936,Te Mata Peak Practice,"[1212999383, 1212999511, 1212999375, 3855333008, 606172254, 606172258, 1212999510, 606142195, 3853790379, 1213029076, 1214033732, 1213028789, 11256195213, 1213028996, 1213028936]",1055.7300000000002
